"GSM279601_MIX_A.CEL" "GSM279602_MIX_A.CEL" "GSM279603_MIX_A.CEL" "GSM279604_MIX_B.CEL" "GSM279605_MIX_B.CEL" "GSM279606_MIX_B.CEL" "GSM279607_MIX_C.CEL" "GSM279608_MIX_C.CEL" "GSM279609_MIX_C.CEL" "GSM279610_MIX_D.CEL" "GSM279611_MIX_D.CEL" "GSM279612_MIX_D.CEL"
"STT3B" 11.1088182859398 11.0862691043645 10.9736870552214 11.2506763191771 10.7438939010543 11.0549635166553 10.9374118313943 11.0900900731164 10.8722744801829 10.9035754871971 11.2767465875513 10.9443295850778
"PARP14" 7.66679824042056 7.55977155713284 7.76299020414788 7.57104956862121 7.66569629238494 7.47970788941224 7.99656493994132 8.2483632411154 8.14114260733382 7.74630593944186 8.02703897647046 7.93426824722381
"CYB561A3" 9.38142177649468 9.28432510384362 9.3716166018085 9.61508466159925 9.46935603164583 9.58170754692016 9.17504847624626 9.36392013445475 9.17497779562992 9.33588354626002 9.45481336839126 9.37378182108197
"ABHD14B" 9.63111730443615 9.50157061576168 9.63454140886419 9.84793134547562 9.83065064727714 9.79585316522941 10.0723993947873 10.042864279364 9.94167191788372 9.76454240470596 9.9064588429822 9.77069756870745
"GPT2" 7.6377349609596 7.70291797530786 7.75288829892525 8.22669836819759 7.70518975615826 7.76774845791517 7.56655923161281 7.54292687393743 7.40984564220899 7.72679479329153 7.92731049010631 7.67297641637796
"SLAIN2" 4.86641509839067 5.02482392945385 4.86979985440173 4.77388099607183 4.90893424339079 4.98100945963696 5.01652210312885 5.08064081079955 4.86398434657602 4.96086096016611 4.95406397365692 4.82306351816613
"ZDHHC5" 9.66317180220851 9.6888217172394 9.65478965653736 9.72049736721901 9.53818599243089 9.56497900338036 9.77046970946459 9.75057939015594 9.62715878565521 9.67411151951312 9.82062057141434 9.71034658107238
"ANO6" 10.1318500436884 10.1942439828149 10.1343613212134 9.72935823236399 9.34567861621611 9.51416847222731 9.98395242512133 10.0045681397275 9.95821361064193 9.93978242687626 10.1133858892952 9.94150373117273
"TTC7A" 8.31084682751036 8.38689671903352 8.44357063967109 8.33501577789107 8.13246758686015 8.19557525941726 8.25848854101126 8.27163561799219 8.21476673867992 8.35860368908187 8.53200191310549 8.39968099057469
"TMEM173" 9.84412317954449 9.85281356521546 9.83426829853869 8.74466661792187 8.76206965953634 8.78599189377642 9.45451058755508 9.43623871597114 9.44066644994838 9.58747628763154 9.7084880353033 9.4923783762866
"MYADM" 8.49138604573902 8.40249447424079 8.39575480063685 7.84880724802094 7.74384028737494 7.78617194310594 8.12240321664205 8.19447485114152 8.1989800036873 8.03852117775478 8.33068644684978 8.08025200816087
"PPP1R18" 9.84138326324557 9.76198411813671 9.81877603110287 10.0934302975467 9.86755645523516 9.92624280560334 9.70081799037088 9.81244857725135 9.68361461030248 9.57855954090618 9.86769328863181 9.5253879658878
"APCDD1" 4.2115998565133 4.21359840331468 4.57194929061709 4.21101395829421 4.46120677660084 4.22361416326743 4.43141653060369 4.29726798782443 4.46879525254503 4.6663520683698 4.16372509719799 4.19747105799486
"ZNFX1" 8.29761178529492 8.27500633013237 8.37829682488523 8.27569578010608 8.24984824596639 8.30809310256156 8.2003994256668 8.32644827515172 8.30007149362779 8.23313077679866 8.24762303201102 8.35675612784613
"KDELC2" 7.28567421056782 7.40891606317407 7.25163217052238 7.77905745676415 7.41223848510509 7.47073830599881 8.0242717519088 8.21355707028294 7.87215339358374 7.62385874665289 8.06029952558255 7.53769449946963
"FAM219A" 8.36307323973399 8.15047032438543 8.28139090822369 7.9270667770132 7.9915695153986 7.79933209956027 7.91429197962204 7.82733839606116 7.83659762335288 7.8412097510674 7.67094881662939 7.99056813478754
"RTKN" 5.00137083536487 4.8681112010952 5.23245211990257 4.95894647919474 4.92623119257078 4.79364953098297 4.93794504081238 5.36934449067893 4.99228040861382 4.67748386499914 5.40429261101268 4.89641469217998
"ARHGAP18" 4.44035126697598 4.43955430008682 4.63981115759452 4.78564202783937 4.76160699381743 4.93529381036329 4.79629673992714 4.64203307986972 4.68385873829094 4.43377798970628 4.95825098569438 4.63890840447452
"STIM2" 7.36600417913894 7.11204928275626 7.1913979436341 7.60400722175224 7.26205647135054 7.18764666232446 6.81780213755557 6.86643885834889 6.56080644399593 6.58358202611111 7.15260656754682 6.66429227161145
"SRXN1" 8.54738317924138 8.53972831665077 8.5841808418824 8.55017980726455 8.33956943055618 8.42377867607751 8.51035539354137 8.67140472778759 8.40766514754053 8.46478170088277 8.61949318579098 8.37117881604815
"SMAP2" 11.0914832181301 11.1263612936031 11.0712953865341 10.7063246379391 10.3669961587972 10.6420697449347 10.9095441802922 11.0151659594665 10.9239344073846 11.0378885521946 11.3628314596924 11.1019916493753
"ACBD6" 9.41435370045371 9.4037657986711 9.38663787722128 9.44465228589656 9.162689464778 9.37505938108558 9.32909297924003 9.39403262386055 9.295369730595 9.25643660043982 9.43953515628651 9.22476886578849
"FBXO32" 5.32572927064429 4.97507377656588 5.01080632201905 4.85759928651601 5.0037028481404 4.8986390869174 4.95986638435537 5.12024153537644 5.27898127269208 4.90580008580328 5.15842187661942 4.968515464934
"C1QC" 4.45822844496738 4.63181932361718 4.47458213600731 4.60604562408691 4.56663237152104 4.72384972650453 4.71593782070497 4.58511200140807 4.43667422901778 4.38591342054505 4.44048521219218 4.47303061754312
"C10orf54" 6.14971865510055 5.73514503989808 5.88854154644033 6.04787619211968 5.90983095040993 5.93220558063069 5.81033887676314 5.9635898579996 5.99939485754945 6.36069229638611 6.14913690676157 5.92785970853264
"RNF149" 8.41331697986528 8.5299679681425 8.31873549848815 8.40064539707617 7.84548836552558 8.14418578448739 7.97778290676842 7.95717583991967 7.66557150763017 7.75821047225382 8.19327146677109 7.91074774145674
"DTX3L" 8.80490286775626 8.9089736123967 8.73396835755462 9.15083498418825 8.84060837933797 8.97420379449596 8.87131798839673 8.89408274101761 8.52876217093479 8.74080531540281 9.18772250191188 8.86945245638169
"DOCK8" 10.4063040638297 10.4164723870459 10.1477251149217 10.4664139696235 9.9264886254771 10.3725130593647 10.4564040158712 10.6493045731391 10.4464015784267 10.4370835952153 10.911037615565 10.4905080857194
"OAF" 9.79679933040426 9.80801382589665 9.76437220422692 9.1515103352808 9.28173417495799 9.07098099457977 9.59652964555992 9.67882247171536 9.5285073914885 9.5642643801412 9.80929922543757 9.4926973997994
"SHROOM3" 4.0934435661325 3.98714545317291 4.09435871828004 4.24138768102917 4.35045651002581 4.17713733070096 4.19716317511802 4.05799509484741 4.25443539597418 4.08032446531044 3.91244541296214 4.15192997181747
"CSRNP1" 6.96703966529925 6.88260632259043 7.00582908635343 7.4010097411886 7.29150186500229 7.40096344203902 6.88772620608733 6.82914736822562 6.99277853819955 6.90857673704781 7.27446639613105 7.05483164940396
"LINC00984" 7.43936246481323 7.57431518542538 7.56178710236149 7.1132234110172 6.66264194568103 6.95081956382886 7.02669661461433 7.19851806375119 6.66776320011587 6.92206033368684 7.55103585661484 7.02302633433484
"ITPRIP" 6.89583218163862 6.74676273872578 6.85499267021745 6.87709134317615 7.01592577791391 7.00050234487967 6.77282277944383 6.7629532508587 6.65014019204163 6.91006597968398 6.76212647713122 6.81286034032667
"TP53I13" 7.37480626899557 7.22913907617892 7.33537962877533 6.99342475718111 7.03463779441105 6.91105560824899 7.30052175024897 7.01639232159216 7.13275133307221 7.00405440130132 7.06003463998069 7.00864508416545
"UBE2E2" 9.76741503342594 9.75846299741614 9.70492931710287 9.69099821275721 9.35215713911825 9.61783101417109 9.33695774891202 9.40982566222356 9.20576200572904 9.22024559128236 9.48121149166183 9.30901357715253
"COL12A1" 4.40936710832947 4.34331952985769 4.3588621351887 4.36753317649014 4.50276661680898 4.35158457073596 4.39637551359023 4.20172674293304 4.4827089151597 4.19464711766719 4.35158457073596 4.51944693896691
"CTHRC1" 7.49183083370502 7.57527972640549 7.38003022794314 5.56234222524716 5.35499619197467 5.23529037713896 4.41770080944722 4.24617790531603 4.22438558658027 4.11196978407362 3.93896023580533 4.24882477014497
"POMGNT2" 7.43496486852645 7.7665924014329 7.43485389837925 6.76221938303735 6.57423207592301 6.5365421347106 6.63519490826625 6.63852697523661 6.63262683617268 6.54632130263163 6.69667966327631 6.45384747424494
"CCDC167" 9.42847468758922 9.32176418510628 9.39624890699245 9.51507901369524 9.57197030617713 9.45590413315193 9.54370902866762 9.21304732339425 9.28865689151488 9.3720447758635 9.42630994256981 9.35146889669529
"RCSD1" 10.2139973826313 10.2195148395335 10.0869428991582 10.563156051864 10.2332214313496 10.3853831439358 10.1192273179049 10.2352462747075 10.1541958157871 10.1966167994347 10.4579446217482 10.1227643392304
"SAPCD2" 10.2095553318272 10.1209525808806 10.0945074752248 10.2249919424266 10.0625119532374 10.1733458319625 10.1565101396053 10.1960982993105 10.0567186565147 10.2003487696598 10.4112124374744 10.211954666437
"NCEH1" 5.17148418084333 5.44439352964781 5.33567042358598 5.35999121131693 4.90487389876046 5.23529037713895 5.56353771445964 5.65913486673503 5.58486594612454 4.94153190193966 5.82386980277379 5.37820946634098
"VASN" 5.57859090048819 5.4780115236164 5.59746020059239 5.82881047877634 5.34459638342802 5.56647934986215 5.5524827506798 5.56093584405224 5.60223848457875 5.50539778900671 5.77444520192075 5.33372459741951
"AEBP2" 8.65225790027861 8.72375228999607 8.40983771384531 8.97819103299046 8.40890222242191 8.81257441127019 8.8070825224968 8.66308067929842 8.49664258557247 8.52595359924465 8.9020351446642 8.55707241542101
"METRNL" 5.80019967538257 5.74698863247268 5.88061936671404 5.87431197834396 5.86567935301498 6.10410093602311 5.78274930553048 5.74826467120015 5.45672957141163 5.52804274981854 6.16263654796372 5.66624190942835
"TMEM64" 5.93074283332566 6.21177369194266 6.01068799834419 6.64266065192858 6.24796799318751 6.53361582982381 6.2149745744994 6.15197927033042 6.21757540141248 6.32130338899311 6.46232988741803 6.07588238163781
"TMEM41A" 8.0568989348995 7.96251943418403 8.15906551679082 8.2121338586293 8.20929829193396 8.10500916083904 8.22636098653781 8.42077011772379 8.34439705437568 8.15445107125806 8.17115593103253 8.23402957571975
"B3GNT9" 5.64069895651354 5.55462749294792 5.66566821217309 5.79740636774037 5.68567383514163 5.71239949506724 5.85252809979831 5.98806479516256 5.52249440880803 5.55843780808456 6.11104859159126 5.64214820898519
"PPM1M" 7.11083314556878 7.10277020724028 7.3066392520488 6.62458397238322 6.93306975122126 6.90651684023795 6.88526641520265 6.64681340529316 6.85858604322559 7.05310755854183 6.50432087197412 6.97332397898978
"RNF145" 9.82523947557778 9.86609874999739 9.61991309317435 10.0594275561066 9.60157288483867 9.83923602240068 9.73507771442687 9.88945891279288 9.73623339730804 9.52210750774791 9.79649845785553 9.55937444967385
"ZDHHC12" 9.00157172490962 9.00225670256973 8.98867728148734 8.74974424400631 8.76324505296148 8.76369890847973 9.01784578186126 8.94847789780726 8.9170325745169 8.93507125697051 9.07237649723708 8.89117685067337
"ZNF436" 7.72496931720003 7.58417543447595 7.68695215552558 7.70770804422433 7.64498717807105 7.55091462428195 7.44972988542359 7.46700579291912 7.15429047384431 7.70693737193294 7.17074941191755 7.58277847436404
"TIFA" 10.2046576973292 10.189428869298 10.0299782180929 11.013056304863 10.6277910483744 10.8930810374935 10.8799165328507 10.9773630996912 10.7874811754144 10.6424358001142 10.9750937186492 10.6811068589296
"MANEAL" 7.90227566307042 8.00191429606499 7.74040413080988 8.68700298820771 8.54484150921017 8.60530871687424 8.62800417086505 8.73526366843965 8.57285418128014 8.34429645277121 8.60515679445645 8.46667841946458
"OTUD1" 7.52124471886462 7.52023650964909 7.56621195386512 7.35797674264089 7.27812091899545 7.41329759522711 7.43399381819138 7.37828003298262 7.49027585008649 7.33329886301196 7.42682714491229 7.44198526112277
"UPRT" 8.0336489313672 8.01499408890991 8.03602638267889 7.79156272067671 7.70181796383236 7.61968445227905 7.71136985499596 7.86134392783585 7.67027265684857 7.64667548328962 7.87503855641994 7.64382840926111
"SLC30A7" 7.85856930264158 8.005601598428 7.92736543654344 7.83051621340331 7.46618064895553 7.56413601930432 8.08928233422519 8.0695212678875 7.87591249516167 7.82189761663244 8.23546070931363 7.95861333156396
"ARHGAP30" 9.81260720743722 9.77805809169327 9.82261399174016 10.0068957416094 9.75521089608722 9.94944594503096 9.74378157722937 9.78303361086436 9.61257951958793 9.71203842751027 9.98271058332937 9.79491304227851
"ZNRF2" 6.87201273708322 7.0456854446837 6.75212480505276 6.64009765635167 5.96398261525288 6.2416196583642 6.45684478340251 6.42460993882544 6.28566123459315 6.84253431690903 7.04602904848468 6.61350276815373
"JDP2" 7.34013047647744 7.34000547150735 7.28618137228299 6.74836209543724 7.23442926201228 7.09201143469872 7.67783386923731 7.32887988653848 7.42634066622189 7.13717470058184 7.58878495863089 7.39659506762069
"DNER" 3.26135608728513 3.30868682726486 3.37622610982895 3.36243554196462 3.64721443019091 3.22282992192855 3.30433184802352 3.33440941166495 3.29928405058073 3.26577471504602 3.22935918083398 3.3906435174937
"FAM91A1" 8.99215079428415 9.10702481927321 8.95536318025644 9.38357270545052 8.88252894215254 9.1094210995333 9.13870696431914 9.12069696103345 9.00384099276487 9.01436263929716 9.34467213374551 8.96732115078262
"CHST14" 8.70811281060527 8.65357689470631 8.57553442167115 8.52716289220606 8.35299047235456 8.470588669846 8.55606472665099 8.59329660541449 8.61138012124845 8.60059295378718 8.68983458620147 8.5223259260141
"GORAB" 6.96399063776044 7.10035123703247 6.66346322666788 7.17559311821257 6.72132911732953 6.80616477017264 7.00648658221988 7.08914945554962 6.8857324344494 6.65000200192211 7.34906104142277 6.92449394245302
"MEX3A" 6.70764825685307 6.52732473027912 6.59784254741709 6.39415117946988 6.50502106611887 6.31596275912836 6.19074761093715 6.16403813161834 6.12835525815664 6.16400298692668 6.31139041856988 6.01976576175226
"SPPL2A" 9.53901630098505 9.56090653541695 9.35271083030086 9.55756232408638 9.13755494802316 9.30903270697206 9.54718671009783 9.55572640095813 9.43598069287168 9.31752908960392 9.7456097111815 9.47407116540484
"PARP10" 7.22455670888193 7.02310796860306 7.18503471814873 7.34328397671946 7.19863318653241 7.14477054955326 7.20298042999471 7.28715930121059 7.21443307459608 7.19048296761123 7.29517961635952 7.04353460353161
"EVI5L" 6.75877688773441 6.67826861574712 6.81353921649469 6.45380961875822 6.82381852264596 6.35026813008472 6.61392873888311 6.49623321931955 6.84020509278917 6.79590695822065 6.43983442252944 6.62533712189467
"ERI1" 8.24639152705966 8.19771699260404 8.21518698218803 8.12515903936722 7.87940470258646 8.03577074626966 7.99532798007844 8.01414133116794 7.99817786421711 7.8708947814005 8.18766482870359 8.12613136689301
"HES6" 8.72432398734713 8.44721446503015 8.57592406152923 7.60881220515811 7.63213964283316 7.55886503993367 7.81444821865255 7.68044173277137 7.76511283476507 7.88497680909852 7.82948483783001 7.54836425133592
"C3orf58" 8.509762593601 8.56684749316672 8.4793484347964 8.72926225863135 8.17265763993153 8.54079288509073 8.59919607994318 8.72706673583626 8.36262091392918 8.39021128765663 8.76197896234156 8.67139340043878
"NLRC5" 8.02149877792587 7.91841353527151 7.98164006362496 7.82447619480361 7.58203107817331 7.73311741175884 8.01894750670717 7.91064288632249 7.9723233679567 8.04305921145891 7.99814119607825 7.91652931750019
"FAM222A" 6.49255672539383 6.3374065166741 6.29588930443099 6.18552477713161 6.3559082360358 6.393606618445 6.34771373710727 6.03812148934866 6.38177709689215 6.2003948062978 6.24340178824573 6.43890818500133
"FAM109B" 6.67166007161499 6.24796799318751 6.78044052614362 6.322403709331 6.75792514353998 6.46602019592526 6.44570356138279 6.61055870756191 6.61553117432218 6.4979533957812 6.28894401198296 6.474511638548
"CD109" 6.29523014149007 6.35073150785889 6.09957870934539 5.85668630175728 5.68093153652273 5.51321903997971 6.14646231135533 6.22755714365704 5.74391250841595 6.11113213232644 6.64918723359356 6.00081412981788
"SBK1" 6.9375145301186 6.93571834553646 6.96866237247546 6.47871493470136 6.83383314654918 6.65172560778028 6.28881697679657 6.3595093966734 6.20220589553189 6.1508838679156 6.21915889766445 6.2575981364229
"FAM110A" 6.45599089600089 6.45136507104127 6.36209268032451 6.62503939961097 6.45494715140417 6.42999598488584 6.40268279807725 6.57611478610056 6.40083057091456 6.36009390470723 6.46320977309367 6.31233864316412
"FHDC1" 6.48320730163982 6.39785877728525 6.62707846624329 6.59663730721362 6.91637774787547 6.71084022034538 6.71084022034538 6.47140607078655 6.77337051419051 7.03109687396651 6.48544065338154 6.62653844852634
"SAMD9L" 6.83692296930433 6.85032811826886 7.06210147155822 6.62646108856386 6.86562186137441 6.90755917129785 7.02588348172319 7.22169644775235 7.27746326319023 7.05786691000807 7.17090475156653 7.16560582267462
"C16orf87" 8.30502171432951 8.2854577817552 8.03049275487085 8.47985914275269 7.99685674702942 8.37185340521724 8.10303225325055 8.28991393353564 8.0309685893896 8.12351924302441 8.24839677615046 8.0167154568488
"PHYHIPL" 6.25668780256028 6.18782454533327 6.34175893147857 6.04942613498864 6.31650352771052 6.23152762841308 6.16077872601037 6.28439857557812 6.38421416074747 6.33255641405613 6.04090742204235 6.3105543203598
