"JURKAT" "IM9" "RAJI" "THP1" "Median sample"
"KRT7" 7.2124339705421 7.45205569321896 7.227698783419 7.52943807823331 7.51999472371827
"ORAI2" 8.63516942722266 9.99770469363338 10.456847714292 8.76286329805735 9.60330448613087
"A2M" 5.62480625626745 5.78288974544089 5.81474245739133 5.7598762239346 5.67590887059352
"LPP" 5.71120824749861 5.42831644420319 5.60441189349909 5.78745136327442 5.71843811764059
"DNM3" 3.41665496575394 3.91255477496779 3.19790403915213 3.59527698925183 3.46288742569029
"LRRC8C" 6.7895357824859 6.57856681999075 6.47702217938502 8.76593518874638 7.62778232782093
"TPM1" 5.17114159766449 5.29763090356062 5.3682379900333 5.21185136687732 5.23013006373973
"VNN1" 5.2667984035733 5.26992284051756 5.26222310403495 5.2245196085787 5.18398487600928
"CAMK1" 6.28977441626929 6.47879514858573 6.87560107744503 6.57414130972006 6.61340909790099
"DOCK4" 3.48992489919746 3.58605242424552 3.58288327591639 3.42890992891801 3.53393871869903
"C1orf85" 4.6062535055454 4.42295211102663 4.34108323159274 5.76555408653868 4.93390436380388
"NRXN1" 3.14704834632671 3.36027130479766 3.23050626615319 3.1979968274614 3.14082973132282
"SRRM3" 3.89901502899437 3.72151678150619 3.79594119043904 3.88261555354373 3.81268721943123
"SERP2" 5.79068391482083 5.91901109515129 6.00825396967624 5.80437847170666 5.81850440635382
"ZBTB38" 5.87939085045027 8.07294137999853 7.59465732793004 6.93139546190919 7.14098951598758
"PIK3R6" 5.87328927380957 8.22420675058293 5.55205279415237 5.80050135713137 7.21595661988568
"SEC23IP" 4.52435210101319 4.4488831552797 4.36113894402706 4.17517166055901 4.3974824248679
"LINC00460" 6.53112714259169 6.25686306621707 6.42932861173073 6.45620011943315 6.42277829001188
"UBALD1" 5.90762085766764 6.48070224721364 6.35987423626785 6.15679540426702 6.11947342715347
"FOXP1" 5.9853337244163 5.63563282569381 5.99296666951166 6.17877717261774 5.97238330339718
"SIRPB2" 4.79073310016755 4.92945687231283 4.87991752937556 5.30111109542767 5.11831018813348
"CLEC4G" 4.18443496436343 4.24084923084278 4.37271661094979 4.41320051499322 4.29003266411608
"ELFN2" 3.56867428916925 3.55927851674149 3.59079441150847 3.64274727787973 3.5203062774544
"ADAM23" 5.39953020846232 5.25285152217414 5.22655805861933 5.54648198232865 5.32916498843185
"MCFD2" 5.01217689847226 5.00691157123291 5.55930793585306 5.07346596429033 5.0379951319194
"DAB2" 3.38182412620849 3.36750699756059 3.23791807967318 3.38595301530848 3.3092068277396
"ATP1A1OS" 6.08365155566717 6.11052813680674 6.25734206829142 6.21135966828087 6.14450956711871
"C1orf61" 6.36738329108207 6.56260258979769 6.42677598844745 6.44621298533134 6.39961698642429
"LTBR" 4.747478538198 4.84239655804342 4.82802862483401 4.86135224324541 4.95468642527621
"LRRC25" 8.60991039371197 7.50408046750712 7.32477155650499 8.47370119660292 8.03269462969456
"C16orf54" 7.1517509098083 3.4569209435719 9.05810146957202 8.76614737804318 8.2709995938657
"DDX60L" 5.76476333867281 5.06106433152486 5.07363140120624 5.8623511633801 5.59971609386035
"TMEM221" 5.13205953244771 5.21488724205724 5.25640093975989 5.40045717608807 5.27464943769246
"NDST2" 6.02806177939266 5.61553241685602 5.97047403143374 5.44526419954198 5.50136127022536
"LINC00689" 6.3556276419695 6.22422848499797 6.30176120584863 6.21167812472429 6.19017862730767
"CHPT1" 4.58022819853032 4.54427835308513 4.26046059402255 4.39192245581264 4.32708235989479
"LTB" 7.1517509098083 6.67824476563066 6.94224491716214 6.9227035951303 7.00472463505572
"SAMHD1" 3.77747613840222 3.81908361287077 3.83948592219479 4.06582128714447 3.95799199568497
"MDFIC" 4.38950501485705 7.40981636368761 5.51700290009892 5.1401406405226 5.97077077700188
"PAIP2" 6.5255013330862 6.26951277107725 6.37373605180879 6.5547651183591 6.26869231776489
"PHF21B" 4.97127028764202 4.30283640046692 4.74002362110096 4.27809293511282 4.35962859935665
"C5orf56" 5.69708563944989 5.17621924979491 5.15599782736284 5.42581066627443 5.28509779485568
"SNAI3" 4.56037741783754 4.79968234543796 4.7571766707025 5.2667984035733 5.0238846661165
"TMCO4" 5.72762766202522 7.3888451992108 5.93584970469734 6.78220604419517 6.71363755020304
"GLCCI1" 5.06670384460241 4.94854599464523 5.0899030067174 5.0274525605375 5.01919793057348
"ANKH" 6.28197404148328 5.6556249136149 5.60116227426048 5.89359249970245 5.90512203438551
"LINGO3" 7.38895110588907 7.71289849460635 7.59876946911063 7.78831106980121 7.73122226215629
"GRK4" 3.22462260887939 3.19840797988282 3.21039126007453 3.07448396476788 3.16621921280332
"SCPEP1" 5.46982436627055 5.2333545301367 5.18565127778641 5.4389451798894 5.36471665470636
"NEDD9" 6.13623380256181 5.91157282189359 6.0824133182321 6.16591512404475 6.18118925485714
"P4HA3" 5.88548036805372 5.61615117900735 5.4085990854867 5.82128988326681 5.81800663476327
"MKNK1" 4.11185277488569 4.34852108735613 4.51966403905542 4.53902679399201 4.44058638168008
"CMTM7" 5.86279942679038 5.80082132356913 5.80197381441471 6.05575361599091 5.94722637646847
"DLGAP1" 3.86660290252234 3.52360669268359 3.5098991888961 3.81166261550573 3.67316164153132
"DYRK3" 5.41528527202069 5.50099070237971 5.53547129806847 5.38994051384635 5.33994056910286
"ATP13A5" 6.43494413528779 5.92706897470455 5.96103235563379 6.56127162631304 6.35143542632853
"NRP1" 3.54670552436225 3.45905290271909 3.54929415361681 3.47355898619742 3.39081695372464
"ARHGAP15" 4.43458442999231 4.50044405212319 4.35479535876317 4.40617856819813 4.29428591350858
"TAL1" 7.02825997447601 6.36961022176074 6.30583343965251 6.45262894550921 6.34674188312168
"SIGLEC16" 4.69886186915012 4.91610020764762 4.79868970977302 5.29930485978014 5.03885733659108
"SYTL3" 3.94369234833282 3.78336274990134 3.77160582404106 4.04904156671829 3.83356524586639
"C10orf128" 6.11329474255191 5.56673315179781 5.66330310319123 5.99016266867792 5.7659013512
"CLECL1" 5.44478993639976 6.5223696008077 7.0357144120377 5.87187620114921 5.79424640726369
"HS3ST3B1" 6.09957140817029 6.27515037508415 6.74846364484345 6.89165722569512 6.57863483201047
"ANKUB1" 3.31537237223812 3.31883283673056 3.37953498342101 3.31089656224732 3.27302415094816
"RIN3" 5.8719748052752 5.91270168649086 6.04209418226492 5.70557370297013 5.85760274063172
"JAK2" 4.28021136347566 4.4672922874607 4.49550439723447 4.7203941607915 4.4326281781265
"LINC00951" 6.06180265359941 6.03364110589865 6.24302487387612 6.03222941531795 6.15092367744142
"ARHGEF7" 3.70572170310785 3.62385662334901 3.81107695023642 3.58605327890955 3.48731916652592
"CARD11" 5.44074453335937 6.0002400946348 6.03048911332338 5.59547586735711 5.71503088307704
"SLC8A3" 6.59730224351518 6.13457889997457 6.17444018315702 6.78018996641116 6.53240001687798
"SPOCD1" 5.1223652343073 5.14063598727479 5.23105591494736 5.1579999600832 5.2113899435809
"CNDP2" 7.09915633901042 7.32048288706005 7.22240191721593 7.09736604987155 7.17673907412627
"CASC15" 4.46146088702706 3.87807809966305 3.74266783848605 4.10920225667445 4.0292423185625
"SMPDL3A" 3.74699205905618 3.7380560552908 3.63391363543307 4.058341264701 3.80948428493209
"NCALD" 3.71970749242245 3.59243171221728 3.80338860998834 3.8588842726099 3.66412044302203
"DNMBP" 3.57481669394539 3.8547685461996 3.85256336362298 3.85384600326392 3.79078734878445
"ITGAX" 5.27817309515122 5.52256514197469 5.48120741270898 5.45941194724444 5.47145948111165
"AC005042.4" 4.98028634725355 4.88488172112858 5.05968123330011 5.18709348370365 5.04230441025855
"ERBB3" 5.63315926305198 5.77122138375179 6.06362529071316 5.86900311443422 5.84677131550457
"PLCG2" 4.68809758527159 5.03043689292998 5.28993929669171 4.83738610254539 4.92381090011567
"TBC1D8B" 5.46838489863287 5.98417512646278 5.57517160010877 5.84169212118825 5.58264314382437
"SOX6" 3.41892776995029 3.44126315656488 3.44000503858608 3.45444388601362 3.33584869541601
"PARVA" 5.32942083329932 5.17878211120252 5.04293490085933 5.34798899237997 5.11446916665752
"TMEM132B" 6.69426902175638 6.57485922247005 6.81085951933429 6.71031829663368 6.7086694527654
"MOB3B" 6.48023030744093 6.13834049784118 6.07637658894308 6.36623931660072 6.25423254924245
"SRGAP3" 4.18950649978815 4.05056268609922 4.07632681982773 4.07521207003043 3.98300704965192
"SNX20" 6.84255999213011 6.79579952273675 6.86732406099003 6.94142271114575 6.86197731231952
"HERC6" 4.85263807303927 4.72527301129174 4.6157542240526 4.8089305199536 4.81287211036767
"LCTL" 3.22939160163755 3.30502449902917 3.1713900555905 3.17210050882315 3.1998917788743
"RNF130" 4.667813888207 4.10939442285217 4.31477802287062 4.30965601110043 4.21196872886928
"CAST" 6.22546396633069 5.65814549178197 5.93403721805961 6.01979193707566 6.00600068763196
"USP49" 6.06311925623039 5.42831584654309 5.61669208208538 5.75458365545898 5.59028656484194
"HFM1" 3.62497837971395 3.57946442764526 3.47520471468519 3.4860951609786 3.52379551801055
"P4HB" 9.82185609519744 10.8870769254526 10.9704628329735 12.2101829242869 11.4880878527622
"NAT16" 6.35722321153832 6.85627814888418 7.0570613606402 6.55283261349309 6.54182758562802
"BTN2A2" 5.44415114071709 5.57847046535322 5.2533799658543 5.27417278406033 5.43085366008832
"EMP1" 4.13665996948368 3.57837664536615 3.5129530210992 3.69423424696711 3.66820455714564
"TNR" 5.60861920255018 5.74055728409894 5.8275882778846 5.82782035546999 5.82920031115653
"MGST1" 3.37028170647042 10.6420023616253 3.52984416343585 10.0934508914527 9.82785946587342
"SP140L" 4.16132817884154 4.01500459475601 4.0162371943718 4.2304180239515 4.03394226260898
"C16orf45" 6.80956896000545 6.74827949630866 6.74765389035443 6.69405452232654 6.74572702032869
"CMTM6" 3.00469141758096 3.04743299658489 3.02159457170706 2.94150987542837 2.98519013945764
"FCGR2A" 3.6178280428143 3.96053228477939 3.70116241248742 3.57075027159896 3.64067670467433
"ALDH3B1" 7.38565277822038 7.46816637059656 7.30259030591546 7.44360310328084 7.53664493948486
"MEDAG" 4.90493563711752 4.84571243727348 4.96133668461163 4.90995977040861 4.91045207574643
"TRIM36" 5.58439257615405 5.42031086977215 5.76805836507892 5.79878215175003 5.76942922693124
"IKZF1" 5.15683735847344 4.82591529209168 4.95315165241271 4.89443087116336 4.92080255382612
"KIAA1731" 5.55371200218915 5.50180651734733 5.35756321314349 5.42774427331056 5.51832923468903
"DLEU7" 4.46738834986139 4.36995742486626 4.36510625121669 4.50614139696038 4.44949714060412
"CD6" 4.84570905383305 4.81926594972235 5.14918442749517 5.06346675618689 4.96916536169193
"LIMS1" 4.68411332654465 5.21068811937101 4.96125429020552 4.83296258166277 4.70956855142043
"MAF" 3.19321046585788 3.17509695687756 3.10340299003321 3.25094451124812 3.08994915696733
"SOD2" 5.84168502957163 6.22262647181767 7.01183050696525 5.94757278013313 6.25007484489478
"PLD4" 5.73597394617305 6.0242364116244 5.88693633257246 6.87213782726586 6.4350826005116
"NFE2L2" 7.3631744123367 7.42714795122289 7.49818457538934 7.30953989307096 7.13541800700717
"TPM4" 8.16144492148247 9.06432068804087 7.83797236249593 7.5570851207621 8.0812116650763
"CD74" 6.2993611384988 6.66369188397476 7.04228771140597 6.54863252770182 6.53569054321891
"SOX4" 6.33362764653386 6.01313627142033 6.28852070470179 6.13953339379887 6.22477806335456
"ANXA2" 3.29192029954406 3.17742887900597 3.40076614487982 3.20149122415785 3.21251222321335
"SPP1" 3.70981801429224 3.63721960721233 3.64579159532178 3.91802070116146 3.72203730358568
"TRIM69" 7.85038547065919 8.36728704440221 8.31604573529563 6.84935212953997 7.65252891600704
"RSPH3" 9.22345358726949 9.15325667483212 9.07978345839595 9.29580064107171 9.33832711005198
"CAMSAP3" 5.77644560007734 4.95232709768917 5.07933974451155 5.41285986472221 5.22289874168603
"ITPRIPL2" 4.24881615288829 8.04691807469599 5.10089920069785 6.62401184483691 6.60746758956129
"PIK3R2" 9.3785167626833 9.5206847347141 9.5118598338042 9.3337157288844 9.39891841172998
"PAAF1" 5.74410939426375 5.90975559793211 5.81684413209568 5.73948760094929 5.8450293826095
"FKBP15" 5.99004052768255 5.95274168530015 6.1763242452546 6.19318327624002 6.09664149004095
"HS1BP3" 6.97837495343948 6.82848875200566 6.98851366678527 7.08922707233401 6.95349153803373
"TTC23" 6.0229530712718 6.0453262673497 6.03238722096874 6.1352517274224 6.03070996897796
"IRAK3" 5.35149435366599 5.01828690805356 5.25361833650874 5.50998646862436 5.39523054200943
"CX3CR1" 5.53941652033474 5.52768654367612 5.56699220257096 5.81166347951047 5.59881061376677
"INPP5D" 5.65223445692251 5.76781838660239 5.55998459344833 5.73932852378989 5.75350109910523
"C16orf72" 7.8155979110585 8.12617949058061 8.19433297880058 7.35234941112075 7.69242285481548
"SPN" 8.83687891186842 9.41329374449898 5.67710621837119 9.31565508130814 8.82316742005576
"BMP1" 6.48491073805093 6.17017906602494 6.1942615352957 6.37304810502439 6.36274465647712
"VMP1" 6.87587637698479 8.9086550942454 7.72814361050741 7.8519733217834 8.05991817396498
"SLC25A24" 5.65490955572572 5.23843507066472 5.38052437997943 5.69274526034812 5.46289611680276
"MGAT4A" 6.10893321286404 3.67353468485863 3.69482083216837 3.68878326018738 3.73931238794909
"PDLIM7" 6.16925957111719 6.5531444764455 6.38999616610814 6.71025505206708 6.55196994419529
"LZTS1" 4.47002029571689 4.66779365077256 4.77334104378102 4.58723821328547 4.68856912253769
"CXCL2" 4.42727088121139 4.4275282347526 4.24257102199772 4.31359924056866 4.35569060670028
"FAM43B" 5.76326352706976 5.85327130940829 5.82346035603854 5.98691841253926 5.80407220532634
"FMNL1" 5.6430431393384 5.20836682356466 5.25139155018282 4.92171340672679 5.10448598868821
"GRIA3" 4.3439216270644 3.91276251426585 3.75031950163542 4.5422367448651 4.47873491685974
"GPBP1L1" 6.1072985896409 5.40075247067042 5.50000512980649 5.74082335054754 5.53282224752568
"LINC00488" 3.90881510115949 4.29493464822185 4.21070326494225 4.19908571619182 4.06300337751429
"STRA6" 4.07438820238648 4.53844613373365 4.32409052602255 4.17475669160929 4.24368046837246
"CCP110" 5.70442625070457 5.89510681147125 5.67043196356108 6.15744126432561 5.86253434554276
"ALCAM" 3.78137279691994 3.71213348301038 3.74551914485695 3.89918690762379 3.82515064571226
"MEIS3" 6.35944467716973 6.64715298589448 6.80090584952269 6.60750650009318 6.44415572983772
"FRMD5" 6.18266972661057 5.75755006229875 5.97574771624865 6.08449121557642 5.87728541643329
"FNDC3B" 4.15046382583756 4.00093832348707 3.91998479787237 4.21144830379371 4.09018944310953
"LILRB4" 3.81414236286673 3.86318390123831 3.83949731312639 3.85352516962542 3.84983886844622
"FLVCR2" 6.34073212246914 6.58344614999008 6.54992923834885 6.47758282793553 6.40845126762979
"PTPN18" 3.26884980039693 3.30220800140019 3.65243998457272 3.32571564948034 3.36736712149883
"EREG" 4.48477714178723 4.48178991242366 4.47083933444079 4.56038179100769 4.49571644694745
"KANK2" 4.91688831795147 5.12744767541999 5.25303054533699 5.19243994648994 5.17452045712896
"EEPD1" 6.25681016960577 6.04643588730399 6.36373387641969 6.21012563346945 6.26260338361584
"ZFYVE20" 5.3537030742569 5.66513322650898 5.77330611786777 5.3072773817789 5.37973567482012
"STRN" 4.58754036649099 4.14135384245638 4.10900527598837 4.25687245949626 4.16041722945557
"CGNL1" 5.95729805283001 5.97513379884125 6.05112473757196 6.01286160617991 6.00978807431073
"TRAF5" 4.0983890731089 3.85094700631683 3.87446290578008 3.90606687480928 3.92136938568482
"MMD2" 3.92499376892659 3.87023572659977 3.95981745053221 3.9912561857631 4.00308181559736
"TACC2" 6.05642848927948 5.89622119699455 5.92657264419193 6.08789583074241 6.02677518786574
"RNF144A" 4.17993029869795 4.29705267538752 4.3425526573762 4.31856006027103 4.2713079867679
"MDGA2" 3.69983559162944 3.56912478248078 3.56267653644865 3.74347103672311 3.73392049091255
"LSAMP" 5.74643177499088 5.67232996944086 5.62147164187377 5.64498526321887 5.67487960440713
"FRRS1" 3.32421483828748 3.3687951738685 3.2447109778708 3.4320654984053 3.30265547089432
"TMEM150B" 4.86417354287942 4.5898539127734 4.78412804818843 5.02223641348542 5.02423416571294
"LPPR1" 3.82566928576357 3.72887695162707 3.69983622842817 3.72493361837338 3.71788170120428
"ABCA1" 4.04028464513888 4.20294058182424 4.29966987010589 4.03155573434295 3.9723504560417
"AC011899.9" 5.54494245054255 5.45022129837471 5.69580863232178 7.06256065276241 6.37383373271794
"FAM47E" 3.55539331492955 3.5592282000467 3.51771806627236 3.5512550855149 3.57324935106899
"STXBP2" 7.17320266404584 7.0176301798641 7.16008827354396 7.25479526270869 7.24497090444243
"XYLT2" 4.22148409530053 3.94312867285104 3.93616143843071 4.1506147357006 4.04445397789539
"GBP1P1" 4.05317293578252 4.14113805229755 3.99987992339524 4.0775369067769 4.00402174002043
"GAS6" 8.18989233949062 8.20644530119511 8.36691081783737 10.185652822327 9.50172521611655
"MMP14" 7.84890892992707 7.54202935460932 7.8341071199509 8.55629562668602 8.04716643830223
"TRADD" 7.05546299241808 8.04792211431987 7.76531677456938 7.67754341913851 7.70262747062139
"ATP6V0E1" 10.6111107454367 11.080422478942 10.5177818657132 11.4114359734091 11.0705621774022
"CAP1" 11.376684751971 11.8599060429417 11.5972261904273 13.7485870042224 13.4975113205804
"WARS" 8.45588908780402 9.88692264732008 10.104771752442 8.85119217696851 9.50307507565318
"PFN1" 12.5730188629265 13.0058745654027 12.5238706137794 12.6282989253572 12.8466902221064
"MARCKSL1" 12.2907447924375 10.8163094924369 12.9271704960821 9.77892503080619 11.6397909261812
"NUCB1" 7.32630345155914 8.1823332493479 7.6375340495219 8.1422312054368 7.8580398358499
"S100A11" 5.13245176543645 5.69685834732363 5.52037118899478 11.0664906974341 10.0097723379051
"CTSA" 8.9514280299231 9.2061645849191 8.89191358464548 10.3213291337678 9.62547631177388
"CD63" 9.86589970295525 10.9502336303082 9.93595402772119 12.2172903933685 11.4745154282742
"XBP1" 8.32752964050366 10.7145702314008 11.0002136174675 10.2493879003942 10.4430474819386
"LAPTM4A" 10.3477187242536 9.77335243787866 10.7608353597554 10.1590588905996 10.3045304695931
"GRN" 8.53764147134756 9.74177486395254 11.4375547770664 10.9370138475533 10.776585874765
"KDELR2" 9.27874537076082 9.43665850687742 10.1858589259632 10.4138454739557 10.101772439906
"NPC2" 9.54755620734617 8.93660899982827 9.80729525875775 10.2052452766428 9.64010920862185
"FKBP1A" 11.6969074124584 11.2921952550624 11.5850170941263 10.3340862317157 11.2148694035932
"ACTR1A" 9.45911020942607 9.12581333852334 8.96400996473043 8.75665108838135 8.87871176413186
"GPX1" 10.7312084936953 11.684825972985 8.80918766085499 13.1902884640805 12.5947437893632
